ABUR,2.098170
ABUS,2.416630
ABUT,2.098170
ABUY,0.711880
ABYA,0.711880
ABYB,1.117350
ABYC,0.018733
ABYG,0.711880
ABYH,0.711880
ABYI,1.117350
ABYL,1.405030
ABYO,0.018733
ABYP,0.018733
ABYR,0.711880
ABYS,1.964640
ABYT,0.018733
ABYW,1.117350
ACAB,1.628170
ACAD,2.416630
ACAE,0.711880
ACAF,0.711880
ACAG,0.018733
ACAL,1.810490
ACAM,1.628170
ACAN,3.452720
ACAO,0.018733
ACAP,2.657790
ACAR,2.215960
ACAS,2.416630
ACAT,2.657790
ACAU,0.018733
ACAV,1.117350
ACBU,0.018733
ACCA,0.711880
ACCE,2.851950
ACCH,0.711880
ACCI,2.851950
ACCO,4.893930
ACCU,2.851950
ACEA,4.129610
ACEB,3.014470
ACEC,2.503640
ACED,4.007720
ACEE,0.018733
ACEF,3.350940
ACEG,1.405030
ACEH,2.416630
ACEI,3.910550
ACEJ,0.018733
ACEL,1.628170
ACEM,2.503640
ACEN,3.629650
ACEO,3.756400
ACEP,0.711880
ACER,3.386030
ACES,4.281410
ACET,4.026070
ACEU,0.018733
ACEV,0.018733
ACEW,3.868880
ACEX,0.018733
ACEY,1.810490
ACHA,3.910550
ACHB,1.964640
ACHC,0.711880
ACHD,1.628170
ACHE,4.901540
ACHF,1.628170
ACHH,1.628170
ACHI,4.540520
ACHL,1.117350
ACHM,2.726780
ACHN,0.018733
ACHO,4.177620
ACHP,0.018733
ACHQ,0.018733
ACHR,2.215960
ACHS,2.657790
ACHT,2.909100
ACHU,2.321320
ACHV,0.711880
ACHW,2.215960
ACHY,2.098170
ACIA,0.711880
ACID,2.321320
ACIE,1.628170
ACIF,1.405030
ACIG,0.018733
ACIJ,0.018733
ACIL,2.657790
ACIN,3.196790
ACIO,2.909100
ACIP,0.711880
ACIR,1.405030
ACIS,0.018733
ACIT,3.419930
ACIV,1.117350
ACKA,4.400760
ACKB,3.063260
ACKC,2.503640
ACKD,2.098170
ACKE,4.603700
ACKF,3.014470
ACKG,1.405030
ACKH,3.109780
ACKI,3.969980
ACKJ,1.405030
ACKK,0.711880
ACKL,2.215960
ACKM,2.503640
ACKN,3.196790
ACKO,3.386030
ACKP,1.117350
ACKQ,0.711880
ACKR,3.014470
ACKS,4.473080
ACKT,4.026070
ACKU,3.196790
ACKW,3.707610
ACKY,1.964640
ACLA,1.117350
ACLE,3.386030
ACLO,2.657790
ACLU,1.810490
ACOA,0.711880
ACOB,0.711880
ACOC,1.628170
ACOE,0.018733
ACOF,2.321320
ACOH,0.018733
ACOI,0.711880
ACOL,3.109780
ACOM,3.847370
ACON,3.930760
ACOO,1.628170
ACOP,1.810490
ACOR,2.416630
ACOS,0.711880
ACOT,1.117350
ACOU,3.756400
ACOW,0.711880
ACQU,3.350940
ACRA,1.810490
ACRE,3.825400
ACRI,3.063260
ACRO,4.113080
ACRU,1.405030
ACRY,1.405030
ACSD,0.018733
ACST,0.018733
ACTA,2.503640
ACTB,1.117350
ACTC,1.405030
ACTD,1.628170
ACTE,4.061780
ACTF,1.810490
ACTG,0.018733
ACTH,0.018733
ACTI,4.763670
ACTL,3.154230
ACTM,0.018733
ACTN,1.810490
ACTO,3.779930
ACTP,0.711880
ACTR,1.117350
ACTS,3.419930
ACTT,3.732310
ACTU,3.756400
ACTW,2.416630
ACTY,0.018733
ACUB,2.098170
ACUL,2.321320
ACUP,1.117350
ACUR,2.503640
ACUS,1.405030
ACUT,2.321320
ACUU,1.405030
ACYA,0.711880
ACYB,1.405030
ACYC,0.018733
ACYG,0.018733
ACYH,0.018733
ACYI,1.628170
ACYL,0.018733
ACYO,1.628170
ACYR,0.018733
ACYS,0.018733
ACYT,0.711880
ACYW,0.711880
ACYY,0.018733
ADAA,0.018733
ADAB,2.791320
ADAC,2.583680
ADAD,2.583680
ADAF,2.321320
ADAG,2.321320
ADAH,2.215960
ADAI,0.711880
ADAJ,0.018733
ADAK,0.018733
ADAL,3.756400
ADAM,3.063260
ADAN,4.583080
ADAP,2.726780
ADAQ,0.018733
ADAR,3.196790
ADAS,3.154230
ADAT,2.726780
ADAV,0.711880
ADAW,1.964640
ADAY,3.386030
ADBA,1.810490
ADBE,5.106330
ADBL,1.405030
ADBO,1.964640
ADBR,1.810490
ADBU,2.583680
ADBY,1.810490
ADCA,2.503640
ADCE,1.628170
ADCH,2.098170
ADCL,1.117350
ADCO,3.350940
ADCR,1.117350
ADCU,0.018733
ADCY,0.018733
ADDA,2.215960
ADDC,0.018733
ADDE,3.682290
ADDF,0.018733
ADDH,0.018733
ADDI,3.707610
ADDL,3.154230
ADDO,2.657790
ADDR,2.657790
ADDS,1.628170
ADDT,1.405030
ADDW,0.018733
ADDY,0.018733
ADEA,4.295400
ADEB,2.583680
ADEC,2.851950
ADED,4.026070
ADEE,2.416630
ADEF,3.386030
ADEG,2.503640
ADEH,2.909100
ADEI,3.014470
ADEJ,0.018733
ADEK,0.711880
ADEL,2.909100
ADEM,3.452720
ADEN,2.851950
ADEO,3.386030
ADEP,2.503640
ADEQ,1.628170
ADER,3.656320
ADES,3.602250
ADET,4.223430
ADEU,2.416630
ADEV,2.909100
ADEW,1.628170
ADEX,1.810490
ADEY,1.405030
ADFA,1.964640
ADFE,0.711880
ADFI,1.810490
ADFL,0.711880
ADFO,3.237610
ADFR,1.117350
ADFU,2.503640
ADGA,0.018733
ADGE,1.810490
ADGI,2.098170
ADGL,0.018733
ADGN,0.018733
ADGO,2.909100
ADGR,2.098170
ADGU,0.018733
ADHA,3.386030
ADHE,2.791320
ADHI,2.791320
ADHO,2.321320
ADHU,0.711880
ADIA,2.657790
ADIC,2.503640
ADID,0.018733
ADIE,3.629650
ADIF,2.321320
ADIG,1.117350
ADII,0.018733
ADIL,2.503640
ADIM,1.964640
ADIN,4.691560
ADIO,2.098170
ADIP,1.117350
ADIR,1.117350
ADIS,4.026070
ADIT,3.545090
ADIU,1.117350
ADIV,0.018733
ADIW,1.117350
ADIZ,0.018733
ADJA,1.117350
ADJB,0.018733
ADJE,1.117350
ADJO,0.711880
ADJU,2.657790
ADKE,0.018733
ADKI,0.018733
ADKN,1.810490
ADLA,2.321320
ADLE,3.602250
ADLI,2.098170
ADLO,3.014470
ADLU,1.964640
ADLY,3.014470
ADMA,3.109780
ADME,2.215960
ADMI,4.113080
ADMO,2.726780
ADMR,0.018733
ADMU,1.628170
ADMY,1.405030
ADNE,3.452720
ADNI,1.405030
ADNO,4.295400
ADNT,2.909100
ADOA,0.018733
ADOB,0.018733
ADOC,2.215960
ADOF,4.540520
ADOG,1.964640
ADOH,0.018733
ADOI,0.018733
ADOJ,0.018733
ADOL,1.117350
ADOM,1.117350
ADON,3.314570
ADOO,0.711880
ADOP,2.583680
ADOR,2.321320
ADOS,0.711880
ADOT,0.018733
ADOU,2.321320
ADOV,1.628170
ADOW,3.237610
ADOZ,3.237610
ADPA,1.964640
ADPE,1.810490
ADPI,1.405030
ADPL,2.098170
ADPO,0.711880
ADPR,2.583680
ADPU,1.405030
ADQD,0.018733
ADQU,2.098170
ADRA,1.964640
ADRE,3.063260
ADRI,3.014470
ADRO,1.810490
ADRU,2.321320
ADRY,1.405030
ADSA,3.276830
ADSC,0.711880
ADSD,0.018733
ADSE,3.350940
ADSF,0.711880
ADSG,1.117350
ADSH,2.657790
ADSI,2.791320
ADSL,1.405030
ADSM,2.657790
ADSN,0.018733
ADSO,3.276830
ADSP,1.810490
ADSS,1.117350
ADST,3.515240
ADSU,2.416630
ADSV,0.018733
ADSW,2.503640
ADTA,2.098170
ADTE,0.018733
ADTH,4.643710
ADTI,1.117350
ADTO,4.375440
ADTR,2.215960
ADTU,1.117350
ADTW,1.628170
ADUA,3.237610
ADUD,0.018733
ADUE,0.018733
ADUG,0.018733
ADUK,0.018733
ADUL,2.657790
ADUN,0.018733
ADUP,1.405030
ADUS,1.810490
ADUT,0.018733
ADVA,4.061780
ADVE,3.237610
ADVI,3.656320
ADVO,0.711880
ADWA,2.963170
ADWE,2.215960
ADWH,2.583680
ADWI,2.583680
ADWO,2.098170
ADWR,1.117350
ADYA,2.791320
ADYB,1.405030
ADYC,0.711880
ADYD,0.018733
ADYE,0.018733
ADYF,1.405030
ADYH,0.711880
ADYI,2.503640
ADYK,1.405030
ADYL,1.117350
ADYM,0.711880
ADYO,2.321320
ADYP,0.711880
ADYR,1.117350
ADYS,2.215960
ADYT,2.726780
ADYU,0.018733
ADYW,1.810490
ADYY,0.711880
AEAN,0.711880
AEAR,0.018733
AEDS,0.018733
AEIN,0.018733
AELA,0.711880
AELD,0.018733
AELE,0.711880
AELI,1.628170
AELS,0.711880
AELT,0.018733
AENA,0.018733
AENV,0.711880
AEOF,0.018733
AEOL,0.711880
AEQU,0.711880
AERI,0.018733
AERM,0.018733
AERO,0.018733
AERS,0.018733
AESA,2.098170
AESG,0.018733
AEST,1.405030
AETC,0.018733
AETO,0.018733
AEUR,0.018733
AEVA,0.018733
AEXT,0.018733
AFAC,1.810490
AFAG,0.018733
AFAI,2.657790
AFAL,2.098170
AFAM,2.583680
AFAN,1.117350
AFAR,2.583680
AFAS,1.628170
AFAT,2.098170
AFAU,0.018733
AFAV,1.405030
AFAY,0.018733
AFCO,0.018733
AFEA,1.628170
AFEC,0.018733
AFED,1.405030
AFEE,0.018733
AFEF,0.018733
AFEH,0.018733
AFEI,1.117350
AFEL,2.416630
AFEM,0.018733
AFEN,1.964640
AFEO,1.117350
AFEP,0.018733
AFER,1.628170
AFES,0.711880
AFET,3.276830
AFEW,3.889930
AFFA,2.416630
AFFE,3.063260
AFFF,0.711880
AFFI,2.963170
AFFL,1.628170
AFFO,3.196790
AFFR,1.405030
AFFS,0.711880
AFFT,0.711880
AFHA,0.018733
AFHE,0.018733
AFIC,0.711880
AFID,0.711880
AFIE,0.018733
AFIF,0.018733
AFIG,1.964640
AFIL,1.117350
AFIN,3.237610
AFIR,2.726780
AFIS,1.117350
AFIT,0.711880
AFIV,0.018733
AFIW,0.018733
AFKI,0.018733
AFLA,2.503640
AFLE,0.711880
AFLI,0.711880
AFLO,2.416630
AFLU,1.117350
AFLY,0.018733
AFMA,0.018733
AFOF,0.018733
AFOG,1.117350
AFOI,0.018733
AFOL,0.711880
AFOO,2.909100
AFOR,3.419930
AFOU,2.657790
AFRA,3.276830
AFRE,3.014470
AFRI,3.154230
AFRO,2.321320
AFRU,0.018733
AFSE,0.018733
AFTA,2.851950
AFTB,0.711880
AFTC,1.117350
AFTD,0.018733
AFTE,5.681690
AFTG,0.018733
AFTH,1.117350
AFTI,1.405030
AFTL,0.018733
AFTM,0.018733
AFTO,1.117350
AFTS,3.419930
AFTT,2.098170
AFTW,2.098170
AFTY,0.018733
AFUC,0.018733
AFUL,1.117350
AFUM,0.018733
AFUN,1.117350
AFUR,1.810490
AFUS,0.711880
AFUT,0.711880
AFYB,0.018733
AFYH,0.018733
AFYJ,0.018733
AGAB,1.117350
AGAC,1.628170
AGAI,5.474050
AGAL,1.628170
AGAM,1.117350
AGAN,2.726780
AGAP,1.117350
AGAR,1.628170
AGAS,2.098170
AGAT,0.711880
AGAU,0.018733
AGAV,0.018733
AGAZ,1.810490
AGBE,0.018733
AGBO,0.018733
AGCA,0.711880
AGDA,0.018733
AGEA,3.969980
AGEB,3.109780
AGEC,2.215960
AGED,4.044080
AGEE,1.117350
AGEF,1.964640
AGEG,0.711880
AGEH,2.583680
AGEI,3.825400
AGEK,0.018733
AGEL,2.215960
AGEM,2.726780
AGEN,3.847370
AGEO,4.079180
AGEP,1.964640
AGER,3.452720
AGES,4.822750
AGET,3.868880
AGEU,1.117350
AGEV,1.117350
AGEW,3.515240
AGEY,1.628170
AGFL,0.711880
AGGA,1.405030
AGGE,3.196790
AGGI,2.909100
AGGL,1.964640
AGGR,2.321320
AGHA,0.018733
AGHI,0.711880
AGIA,0.018733
AGIC,2.851950
AGIF,1.117350
AGIG,0.711880
AGIL,1.117350
AGIN,4.309190
AGIO,1.117350
AGIR,1.964640
AGIS,0.018733
AGIT,0.018733
AGIV,1.810490
AGJU,0.018733
AGKA,0.018733
AGLA,2.215960
AGLE,1.628170
AGLI,1.405030
AGLO,1.964640
AGMA,0.711880
AGME,1.628170
AGMI,0.711880
AGNA,1.405030
AGNE,2.098170
AGNI,3.014470
AGNO,1.810490
AGOA,3.063260
AGOB,2.098170
AGOC,0.018733
AGOD,1.810490
AGOE,0.711880
AGOF,2.321320
AGOG,0.018733
AGOH,1.628170
AGOI,3.314570
AGOK,0.018733
AGOL,1.628170
AGOM,1.405030
AGON,2.909100
AGOO,4.507370
AGOP,0.018733
AGOR,1.628170
AGOS,2.321320
AGOT,3.014470
AGOV,0.711880
AGOW,2.416630
AGOY,0.711880
AGPI,0.018733
AGPU,0.018733
AGRA,3.756400
AGRE,4.484640
AGRI,2.851950
AGRO,2.726780
AGRU,0.711880
AGSA,2.321320
AGSD,0.711880
AGSF,0.018733
AGSI,0.018733
AGSO,0.018733
AGSP,0.018733
AGSR,0.018733
AGSS,0.018733
AGST,0.018733
AGSW,0.018733
AGTH,1.628170
AGTO,0.018733
AGUA,1.117350
AGUE,3.276830
AGUI,0.018733
AGUL,0.018733
AGUN,0.018733
AGUS,0.018733
AGUT,0.711880
AGUY,1.117350
AGWA,0.018733
AGWH,0.018733
AGYE,0.018733
AHAA,0.018733
AHAB,0.018733
AHAD,0.018733
AHAF,0.018733
AHAI,1.628170
AHAL,3.574080
AHAM,1.405030
AHAN,2.726780
AHAP,0.018733
AHAR,1.964640
AHAS,0.711880
AHAT,1.628170
AHAU,0.018733
AHAV,0.711880
AHAW,1.964640
AHAZ,0.018733
AHBL,0.018733
AHBY,0.018733
AHCA,0.018733
AHCO,0.018733
AHDE,0.018733
AHDS,0.018733
AHEA,3.825400
AHEE,0.018733
AHEG,0.018733
AHEH,0.018733
AHEI,0.711880
AHEL,1.117350
AHEN,0.711880
AHER,1.810490
AHEW,0.711880
AHFO,0.018733
AHHU,0.018733
AHIF,0.018733
AHIG,2.321320
AHIL,1.405030
AHIN,1.117350
AHIR,0.018733
AHIS,1.405030
AHIT,0.711880
AHJO,0.711880
AHLA,0.018733
AHLI,0.018733
AHLW,0.018733
AHMY,0.018733
AHOA,0.018733
AHOB,0.711880
AHOD,0.018733
AHOG,1.628170
AHOL,2.098170
AHOM,0.711880
AHOO,0.018733
AHOP,0.711880
AHOR,2.583680
AHOS,0.711880
AHOT,1.810490
AHOU,2.657790
AHOW,0.018733
AHPO,0.711880
AHRE,0.018733
AHRI,0.018733
AHRT,0.018733
AHSA,1.405030
AHSB,0.018733
AHSC,0.018733
AHSD,0.018733
AHSE,0.711880
AHSO,0.711880
AHSP,0.018733
AHST,0.018733
AHTA,0.018733
AHTH,1.405030
AHUA,0.018733
AHUD,0.018733
AHUG,1.628170
AHUL,0.018733
AHUM,2.657790
AHUN,3.847370
AHUR,2.321320
AHUS,0.711880
AHUZ,0.018733
AHWA,0.018733
AHWH,0.018733
AHYE,0.018733
AHYM,0.018733
AHYO,1.117350
AIAC,0.018733
AIAH,1.117350
AIAN,0.018733
AIBE,0.018733
AICO,0.018733
AICU,0.018733
AIDA,3.756400
AIDB,3.237610
AIDC,2.215960
AIDD,1.964640
AIDE,2.726780
AIDF,2.851950
AIDG,1.405030
AIDH,4.336220
AIDI,4.461380
AIDJ,0.711880
AIDL,2.098170
AIDM,2.321320
AIDN,3.109780
AIDO,3.386030
AIDP,0.018733
AIDR,0.711880
AIDS,3.350940
AIDT,4.995470
AIDU,2.098170
AIDW,3.889930
AIDY,2.583680
AIDZ,0.018733
AIER,0.018733
AIFT,0.018733
AIFW,0.018733
AIFY,0.018733
AIGH,3.910550
AIGN,1.117350
AIGS,0.018733
AIHA,0.711880
AIHE,0.018733
AIIA,0.018733
AIII,0.018733
AIIS,0.018733
AILA,3.109780
AILB,2.321320
AILC,1.117350
AILD,0.018733
AILE,3.386030
AILF,2.098170
AILH,1.117350
AILI,3.574080
AILL,1.117350
AILM,1.405030
AILN,1.405030
AILO,2.657790
AILP,0.018733
AILR,2.909100
AILS,3.802920
AILT,2.726780
AILU,2.416630
AILV,0.711880
AILW,3.386030
AILY,2.791320
AIMA,0.018733
AIME,2.726780
AIMF,0.018733
AIMI,1.117350
AIML,0.711880
AIMM,0.018733
AIMN,0.018733
AIMO,0.018733
AIMP,0.018733
AIMS,2.657790
AIMT,0.018733
AIMW,0.018733
AIMY,0.018733
AINA,4.583080
AINB,3.515240
AINC,3.276830
AIND,2.963170
AINE,4.974560
AINF,3.484470
AING,2.503640
AINH,3.452720
AINI,4.349470
AINJ,1.628170
AINK,1.628170
AINL,4.129610
AINM,3.154230
AINN,2.321320
AINO,4.026070
AINP,3.237610
AINQ,1.628170
AINR,2.098170
AINS,5.276230
AINT,5.587080
AINU,2.098170
AINV,1.405030
AINW,3.989030
AINY,1.810490
AIPA,0.018733
AIPS,0.018733
AIRA,3.014470
AIRB,1.810490
AIRC,1.810490
AIRD,1.117350
AIRE,3.014470
AIRF,2.321320
AIRG,1.405030
AIRH,0.018733
AIRI,3.014470
AIRJ,0.018733
AIRL,2.321320
AIRM,1.810490
AIRN,1.117350
AIRO,3.910550
AIRP,2.416630
AIRQ,0.018733
AIRR,1.117350
AIRS,3.196790
AIRT,2.657790
AIRU,0.018733
AIRV,0.018733
AIRW,2.215960
AIRY,2.321320
AISA,1.810490
AISB,0.018733
AISD,0.018733
AISE,3.732310
AISI,1.810490
AISL,1.964640
AISN,1.117350
AISO,0.018733
AISP,0.018733
AISS,1.117350
AIST,2.098170
AISW,0.018733
AISY,0.018733
AITA,1.628170
AITE,2.851950
AITF,2.321320
AITH,3.109780
AITI,3.237610
AITK,0.711880
AITO,1.117350
AITR,0.018733
AITS,2.215960
AITT,2.215960
AITU,0.711880
AITV,0.018733
AITW,1.405030
AITY,0.018733
AIVE,0.711880
AIWA,0.018733
AIWO,0.018733
AJAC,0.711880
AJAI,0.018733
AJAP,0.711880
AJAR,0.711880
AJAS,0.018733
AJEA,0.018733
AJEE,0.018733
AJEL,0.018733
AJER,0.018733
AJES,2.791320
AJET,0.018733
AJIJ,0.018733
AJIM,0.018733
AJIN,0.018733
AJIT,0.018733
AJOB,0.711880
AJOG,0.018733
AJOK,0.711880
AJOL,0.018733
AJOR,2.909100
AJOU,0.018733
AJOV,0.711880
AJOY,0.018733
AJUB,0.018733
AJUD,0.711880
AJUG,0.018733
AJUM,0.018733
AJUN,1.117350
AJUS,1.405030
AKAB,1.117350
AKAG,0.711880
AKAL,0.018733
AKAM,0.018733
AKAN,1.964640
AKAR,0.018733
AKBU,0.711880
AKCA,0.018733
AKDO,1.117350
AKEA,4.400760
AKEB,2.416630
AKEC,2.909100
AKED,2.851950
AKEE,2.321320
AKEF,2.503640
AKEG,1.405030
AKEH,3.515240
AKEI,3.989030
AKEJ,0.018733
AKEL,2.321320
AKEM,3.314570
AKEN,4.044080
AKEO,3.484470
AKEP,2.583680
AKER,3.484470
AKES,4.593440
AKET,4.562030
AKEU,2.851950
AKEW,1.964640
AKEY,3.063260
AKFA,2.503640
AKFO,1.405030
AKFR,0.018733
AKGU,0.018733
AKHA,0.018733
AKHE,0.018733
AKHI,0.018733
AKIB,0.018733
AKID,0.018733
AKIF,0.018733
AKIM,0.018733
AKIN,5.042610
AKIS,0.711880
AKIT,0.018733
AKLA,0.018733
AKLE,0.711880
AKLY,0.018733
AKMA,0.018733
AKMU,0.018733
AKNE,1.628170
AKNI,1.405030
AKNO,0.018733
AKNU,0.018733
AKOA,0.018733
AKOF,2.503640
AKPI,0.018733
AKPL,0.018733
AKSA,1.405030
AKSB,0.018733
AKSC,0.018733
AKSD,0.018733
AKSF,0.018733
AKSH,0.711880
AKSI,1.405030
AKSO,1.628170
AKSS,0.018733
AKST,1.405030
AKSW,1.117350
AKSY,0.018733
AKTH,2.321320
AKTO,1.628170
AKTR,0.018733
AKUP,1.405030
AKWA,0.711880
AKWE,0.711880
AKWH,0.018733
AKWI,0.018733
AKYO,0.018733
AKYP,0.711880
ALAA,0.018733
ALAB,2.851950
ALAC,2.791320
ALAD,2.657790
ALAF,0.018733
ALAG,0.711880
ALAH,0.018733
ALAI,0.018733
ALAK,0.711880
ALAL,1.964640
ALAM,3.196790
ALAN,4.177620
ALAP,1.117350
ALAR,4.007720
ALAS,2.963170
ALAT,2.963170
ALAU,0.711880
ALAV,1.117350
ALAW,1.405030
ALAX,0.018733
ALAY,1.117350
ALAZ,0.018733
ALBA,2.583680
ALBE,2.416630
ALBI,1.117350
ALBL,1.117350
ALBO,2.098170
ALBR,1.405030
ALBU,2.657790
ALCA,1.810490
ALCE,1.405030
ALCH,2.851950
ALCI,1.628170
ALCL,0.711880
ALCO,3.707610
ALCR,2.215960
ALCU,2.851950
ALCY,0.018733
ALDA,2.098170
ALDB,0.018733
ALDE,3.109780
ALDF,0.018733
ALDH,1.405030
ALDI,2.583680
ALDL,0.018733
ALDM,0.711880
ALDO,1.628170
ALDP,0.018733
ALDR,0.711880
ALDS,1.628170
ALDW,0.711880
ALEA,2.963170
ALEB,1.117350
ALEC,3.154230
ALED,2.963170
ALEE,0.018733
ALEF,1.117350
ALEG,1.405030
ALEH,0.711880
ALEI,2.215960
ALEJ,1.405030
ALEL,1.117350
ALEM,2.098170
ALEN,3.515240
ALEO,2.321320
ALEP,1.405030
ALEQ,0.711880
ALER,3.545090
ALES,3.779930
ALET,1.964640
ALEU,0.018733
ALEV,2.215960
ALEW,0.711880
ALEX,1.964640
ALFA,3.889930
ALFB,1.964640
ALFC,0.711880
ALFD,1.810490
ALFE,1.628170
ALFF,1.810490
ALFG,0.018733
ALFH,1.810490
ALFI,2.321320
ALFL,2.098170
ALFM,2.215960
ALFN,0.711880
ALFO,3.515240
ALFP,1.405030
ALFR,2.321320
ALFS,1.405030
ALFT,3.196790
ALFU,1.117350
ALFW,1.964640
ALFY,0.711880
ALGA,1.964640
ALGE,1.628170
ALGI,1.117350
ALGL,0.018733
ALGO,1.964640
ALGR,2.215960
ALHA,2.416630
ALHE,1.810490
ALHI,1.628170
ALHO,2.416630
ALHU,1.117350
ALHY,0.018733
ALIA,2.503640
ALIB,1.117350
ALIC,2.215960
ALIE,1.628170
ALIF,3.109780
ALIG,2.909100
ALIH,0.018733
ALIK,2.583680
ALIL,0.018733
ALIM,2.215960
ALIN,3.989030
ALIO,0.711880
ALIP,0.018733
ALIR,1.117350
ALIS,3.452720
ALIT,4.988550
ALIV,3.350940
ALIZ,3.314570
ALJA,0.711880
ALJO,1.628170
ALJU,1.117350
ALKA,3.515240
ALKB,2.503640
ALKC,0.711880
ALKD,0.711880
ALKE,3.847370
ALKF,1.405030
ALKG,0.711880
ALKH,1.628170
ALKI,4.113080
ALKJ,0.711880
ALKL,1.405030
ALKN,1.117350
ALKO,2.416630
ALKP,0.711880
ALKR,0.018733
ALKS,2.963170
ALKT,1.810490
ALKU,0.711880
ALKW,2.215960
ALKY,0.018733
ALLA,4.710080
ALLB,4.193120
ALLC,3.545090
ALLD,3.545090
ALLE,5.255180
ALLF,3.314570
ALLG,3.452720
ALLH,4.026070
ALLI,5.022680
ALLJ,1.810490
ALLK,2.503640
ALLL,2.909100
ALLM,3.602250
ALLN,3.196790
ALLO,5.166230
ALLP,3.682290
ALLQ,0.711880
ALLR,3.602250
ALLS,4.663120
ALLT,5.814790
ALLU,3.314570
ALLV,0.711880
ALLW,3.756400
ALLY,5.715830
ALMA,3.014470
ALMB,0.018733
ALMC,0.711880
ALME,2.791320
ALMI,2.503640
ALMJ,0.018733
ALML,1.628170
ALMO,4.061780
ALMP,0.018733
ALMS,1.117350
ALMT,0.018733
ALMU,1.117350
ALMW,0.018733
ALMY,1.405030
ALNA,1.117350
ALNE,1.405030
ALNI,1.405030
ALNO,2.321320
ALNU,1.964640
ALOA,1.117350
ALOB,1.964640
ALOC,1.117350
ALOD,1.810490
ALOF,3.969980
ALOG,1.810490
ALOH,0.018733
ALOI,1.117350
ALOL,0.018733
ALOM,0.018733
ALON,5.536190
ALOO,2.909100
ALOP,1.810490
ALOR,2.726780
ALOT,3.109780
ALOU,3.314570
ALOV,2.215960
ALOW,2.321320
ALPA,2.098170
ALPE,2.416630
ALPH,2.416630
ALPI,2.321320
ALPL,1.810490
ALPO,2.416630
ALPR,3.237610
ALPS,1.117350
ALPU,1.117350
ALQU,0.018733
ALRA,1.628170
ALRE,4.044080
ALRH,0.018733
ALRI,1.810490
ALRO,1.405030
ALRU,1.810490
ALRY,2.321320
ALSA,3.109780
ALSB,1.964640
ALSC,2.503640
ALSE,2.726780
ALSF,1.810490
ALSH,2.791320
ALSI,2.657790
ALSL,1.117350
ALSM,1.810490
ALSN,1.405030
ALSO,4.886270
ALSP,1.810490
ALSQ,0.018733
ALSR,0.018733
ALSS,2.098170
ALST,3.350940
ALSU,2.416630
ALSW,2.963170
ALSX,0.018733
ALSY,0.018733
ALTA,2.215960
ALTB,0.018733
ALTE,3.802920
ALTH,4.425450
ALTI,2.726780
ALTO,3.602250
ALTR,2.657790
ALTS,0.711880
ALTT,1.117350
ALTU,0.711880
ALTW,1.117350
